title;instructor;schedule;courseno;room;teaching mode;lang;year;term;credits;schedule_time
数学特別演習 III;MATSUMURA, Tomoo;6/SA,7/SA;MTH384;NO DATA;Face to Face;E;2025;Winter;2;SA/16:50-19:30
数学特論 II;MARUYAMA, Fumitsuna;1/M,2/M;MTH388;NO DATA;Face to Face;J;2025;Winter;2;M/08:45-11:25
数学特論III;SHIMIZU, Yuji/MATSUMURA, Tomoo;4/W,4/F;MTH389;NO DATA;Face to Face;E;2025;Winter;2;W/14:00-15:15,F/14:00-15:15
通訳入門;TAMURA, Tomoko;5/TH,6/TH,7/TH;MCC107;I-103;Face to Face;E;2025;Winter;3;TH/15:25-19:30
バイリンガリズムとマルティリンガリズム;NAKAMURA, Keiko;5/M,6/M;MCC211;NO DATA;Face to Face;E;2025;Winter;2;M/15:25-18:05
社会と通訳;TAMURA, Tomoko;5/W,6/W,7/W;MCC232;I-103;Face to Face;E;2025;Winter;3;W/15:25-19:30
カルチュラル・スタディーズ I;YAMAMOTO, Atsuhisa;5/TU,6/TU,7/TU;MCC252;NO DATA;Face to Face;J;2025;Winter;3;TU/15:25-19:30
カルチュラル・スタディーズII;ARIMOTO, Takeshi;2/M,2/W,2/F;MCC253;NO DATA;Face to Face;J;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
ドキュメンタリー・フィルム制作;SHIOZAKI, Toshiko;5/TU,6/TU;MCC254;NO DATA;Face to Face;J;2025;Winter;2;TU/15:25-18:05
現代コミュニケーション学;ITOH, Megu;5/M,6/M;MCC271;NO DATA;Face to Face;J;2025;Winter;2;M/15:25-18:05
異文化コミュニケーション;HONG,  Seung Min;*4/M,*4/TH;MCC273;NO DATA;Face to Face;E;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
コミュニケーション・テクノロジーと社会;TSE, Yu-Kei;*4/M,*4/TH;MCC275;NO DATA;Face to Face;E;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
言語と歴史;ARAI, Yukiyasu;5/TU,6/TU;MCC311;NO DATA;Face to Face;J;2025;Winter;2;TU/15:25-18:05
カルチュラル・スタディーズIII;ARIMOTO, Takeshi;*5/W,*5/F;MCC351;NO DATA;Face to Face;J;2025;Winter;3;W/15:25-17:20,F/15:25-17:20
コミュニケーション論特別研究 I;HONG,  Seung Min;*5/W,*5/F;MCC381;NO DATA;Face to Face;E;2025;Winter;3;W/15:25-17:20,F/15:25-17:20
翻訳特別研究;GARZA, James Michael;2/M,2/W,2/F;MCC385;NO DATA;Face to Face;E;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
オルガン音楽入門;KAN, Tetsuya;(5/F,6/F,7/F);MUS204;NO DATA;Face to Face;J;2025;Winter;2;F/15:25-19:30
作曲研究;SANO, Akitsugu;*5/W,*5/F;MUS205;NO DATA;Face to Face;J;2025;Winter;3;W/15:25-17:20,F/15:25-17:20
音楽マネージメント概論;KOIZUMI, Motohiro;(5/M,6/M,7/M);MUS209;NO DATA;Face to Face;J;2025;Winter;2;M/15:25-19:30
音楽と宗教;GILLAN, Matthew A.;*4/M,*4/TH;MUS210;NO DATA;Face to Face;E;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
音楽演奏研究 II;NAKAMURA, Hitomi;1/TU,2/TU,3/TU;MUS215;NO DATA;Face to Face;E;2025;Winter;3;TU/08:45-12:50
旧約聖書学概論;RO, Johannes Unsok;3/M,3/W,3/F;PHR108;NO DATA;Face to Face;J;2025;Winter;3;M/11:35-12:50,W/11:35-12:50,F/11:35-12:50
倫理学概論;TAMURA, Miki;3/TU,2/TH,3/TH;PHR112;NO DATA;Face to Face;J;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
新約ギリシア語;YAKIYAMA, Mariko;*5/W,*5/F;PHR225;NO DATA;Face to Face;J;2025;Winter;3;W/15:25-17:20,F/15:25-17:20
後期近代哲学史;TAMURA, Miki;*4/M,*4/TH;PHR228;NO DATA;Face to Face;J;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
宗教哲学;HIGAKI, Julie;5/TU,6/TU;PHR236;NO DATA;Face to Face;J;2025;Winter;2;TU/15:25-18:05
形而上学;YAJIMA, Naoki;2/M,2/W,2/F;PHR320;NO DATA;Face to Face;E;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
比較思想;ESKILDSEN, Stephen Edward;2/M,2/W,2/F;PHR323;NO DATA;Face to Face;E;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
神学の諸問題 I;MCGLOTHLIN, Thomas Dwight;*4/M,*4/TH;PHR337;NO DATA;Face to Face;E;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
東洋思想研究;ESKILDSEN, Stephen Edward;*4/TU,*4/TH;PHR382;NO DATA;Face to Face;J;2025;Winter;3;TU/13:20-15:15,TH/13:20-15:15
近代哲学史研究;YAJIMA, Naoki;*4/W,*4/F;PHR383;NO DATA;Face to Face;J;2025;Winter;3;W/13:20-15:15,F/13:20-15:15
組織神学研究;MCGLOTHLIN, Thomas Dwight;*4/TU,*4/TH;PHR385;NO DATA;Face to Face;E;2025;Winter;3;TU/13:20-15:15,TH/13:20-15:15
基礎物理学;OKANO, Ken;3/M,3/W;PHY103;NO DATA;Face to Face;E;2025;Winter;2;M/11:35-12:50,W/11:35-12:50
初級物理学実験;KAMATA, Masahiro/KAKINUMA, Toru;5/TH,(6/TH,7/TH);PHY104;NO DATA;Face to Face;J;2025;Winter;2;TH/15:25-19:30
力学;TEZUKA, Ayako/HITZER, Eckhard;(1/TU,2/TU),2/TH,3/TH;PHY212;NO DATA;Face to Face;E;2025;Winter;3;TU/08:45-11:25,TH/10:10-12:50
統計物理学;HIRASHIMA, Dai/SATOOKA, Junko;(5/TU,6/TU),5/TH,6/TH;PHY242;NO DATA;Face to Face;J;2025;Winter;3;TU/15:25-18:05,TH/15:25-18:05
計算物理学実習;TOMIYAMA, Manabu;5/M,(6/M,7/M);PHY261;NO DATA;Face to Face;J;2025;Winter;2;M/15:25-19:30
量子力学;HITZER, Eckhard;5/W,6/W;PHY383;NO DATA;Face to Face;E;2025;Winter;2;W/15:25-18:05
物理学特論 C;HIRASHIMA, Dai;6/SA,7/SA;PHY387;NO DATA;Face to Face;J;2025;Winter;2;SA/16:50-19:30
物理学特論 C;OKANO, Ken;6/SA,7/SA;PHY387;NO DATA;Face to Face;J;2025;Winter;2;SA/16:50-19:30
物理学特論 C;YAMAZAKI, Rekishu;6/SA,7/SA;PHY387;NO DATA;Face to Face;J;2025;Winter;2;SA/16:50-19:30
西欧政治思想史 III;KIBE, Takashi;5/F,6/F;POL213;NO DATA;Face to Face;J;2025;Winter;2;F/15:25-18:05
日本政治思想史;OKUBO, Takeharu;5/M,6/M;POL216;NO DATA;Face to Face;J;2025;Winter;2;M/15:25-18:05
アメリカ民主主義の国際比較;COLLET, Christian;*5/M,*5/TH;POL231;NO DATA;Face to Face;E;2025;Winter;3;M/15:25-17:20,TH/15:25-17:20
比較政治学;KOO, Yoojin;*4/M,*4/TH;POL232;NO DATA;Face to Face;J;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
政治学特別研究 I;KOO, Yoojin;*5/W,*5/F;POL381;NO DATA;Face to Face;E;2025;Winter;3;W/15:25-17:20,F/15:25-17:20
心理学の歴史と動向;CHAN, Christian;*4/M,*4/TH;PSY211;NO DATA;Face to Face;E;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
心理統計とデータ分析;SUDO, Mioko;*4/M,*4/TH;PSY223;I-106;Face to Face;J;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
発達心理学;NAOI, Nozomi;2/M,2/W,2/F;PSY251;NO DATA;Face to Face;J;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
社会心理学;TBA;1/M,1/W,1/F;PSY262;NO DATA;Face to Face;E;2025;Winter;3;M/08:45-10:00,W/08:45-10:00,F/08:45-10:00
教育相談;NISHIMURA, Kaoru;1/TU,2/TU;PSY272;NO DATA;Face to Face;J;2025;Winter;2;TU/08:45-11:25
観察と面接法;NISHIMURA, Kaoru;5/TH,6/TH;PSY322;NO DATA;Face to Face;J;2025;Winter;2;TH/15:25-18:05
組織開発の心理学;MIYAKAWA, Erika;3/M,3/W;PSY364;NO DATA;Face to Face;J;2025;Winter;2;M/11:35-12:50,W/11:35-12:50
社会心理学研究;TBA;5/W,6/W;PSY365;NO DATA;Face to Face;E;2025;Winter;2;W/15:25-18:05
外交政策入門;NAGY, Stephen R.;3/TU,2/TH,3/TH;PPL102;NO DATA;Face to Face;E;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
マスメディアと公共政策;FUJITANI, Takeshi;*5/W,*5/F;PPL208;NO DATA;Face to Face;J;2025;Winter;3;W/15:25-17:20,F/15:25-17:20
公共政策特別研究 I;PORTEUX, J. Nathaniel;1/TU,2/TU,1/TH;PPL381;NO DATA;Face to Face;E;2025;Winter;3;TU/08:45-11:25,TH/08:45-10:00
社会学原論;TBA;3/TU,2/TH,3/TH;SOC102;NO DATA;Face to Face;J;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
社会学的研究へのアプローチ;YAMAGUCHI, Tomiko;*4/M,*4/TH;SOC103;NO DATA;Face to Face;E;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
国際人口移動とエスニシティ;KIM, Allen;*5/M,*5/TH;SOC204;NO DATA;Face to Face;E;2025;Winter;3;M/15:25-17:20,TH/15:25-17:20
社会学原書講読;NAKANO, Yuichi;5/W,6/W,7/W;SOC206;NO DATA;Face to Face;J;2025;Winter;3;W/15:25-19:30
社会運動論;NA, Ildeung;1/TU,2/TU,1/TH;SOC207;NO DATA;Face to Face;E;2025;Winter;3;TU/08:45-11:25,TH/08:45-10:00
社会学学説研究;NA, Ildeung;*5/M,*5/TH;SOC306;NO DATA;Face to Face;J;2025;Winter;3;M/15:25-17:20,TH/15:25-17:20
環境社会学;HAGIWARA, Yuki;5/W,6/W,7/W;SOC307;NO DATA;Face to Face;J;2025;Winter;3;W/15:25-19:30
組織社会学;SHIMAZOE, Junko;5/F,6/F,7/F;SOC308;NO DATA;Face to Face;E;2025;Winter;3;F/15:25-19:30
数学特別演習 III;DOU, Xiaoling;6/SA,7/SA;MTH384;NO DATA;Face to Face;E;2025;Winter;2;SA/16:50-19:30
修士論文;STAFF;NO DATA;QAMT000;NO DATA;NO DATA;NO DATA;2025;Winter;0;NO DATA
研究者のためのデータ活用と分析;KAIZOJI, Taisei/AU YEUNG, Wan Kin;5/W,6/W;QALL401;NO DATA;Face to Face;E;2025;Winter;2;W/15:25-18:05
研究者のための論文作成法(英語);KOBAYASHI, Yoko/EVANS, Simon/MIYAHARA, Masuko/SMITH, Guy A./YOSHIDA, Takako;1/M,1/W;QALL403;NO DATA;Face to Face;E;2025;Winter;2;M/08:45-10:00,W/08:45-10:00
研究のためのアカデミック・イングリッシュ（W）;COUSINS, Emily Y.;1/M,1/W;QALL409;NO DATA;Face to Face;E;2025;Winter;2;M/08:45-10:00,W/08:45-10:00
一般言語学;TBA;NO DATA;QEFD404;NO DATA;Face to Face;E;2025;Winter;3;NO DATA
社会心理学セミナー;MIYAKAWA, Erika;2/M,2/W,2/F;QEFD411;NO DATA;Face to Face;J;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
発達神経科学セミナー;NAOI, Nozomi;2/TH,3/TH;QEFD422;NO DATA;Face to Face;J;2025;Winter;2;TH/10:10-12:50
多文化社会と教育研究;KOMURA, Kiriko;5/TU,6/TU;QEED515;NO DATA;Face to Face;E;2025;Winter;2;TU/15:25-18:05
プラクティショナー・リサーチ インストラクショナルデザイン事例;HOWARD, Craig Dennis;3/M,3/W;QEED523;NO DATA;Face to Face;E;2025;Winter;2;M/11:35-12:50,W/11:35-12:50
IB教育哲学演習：MYP;KOMATSU, Maki;1/TU,2/TU;QEED526;NO DATA;Face to Face;J;2025;Winter;2;TU/08:45-11:25
IB教育哲学演習：DP;KOMATSU, Maki;5/F,6/F;QEED527;NO DATA;Face to Face;E;2025;Winter;2;F/15:25-18:05
IB認定校での教育実習;FUJII, Akiko;NO DATA;QEED528;NO DATA;Face to Face;E;2025;Winter;2;NO DATA
国際バカロレア教育における指導・学習・評価：MYPとDP;KOMATSU, Maki;2/W,2/F;QEED529;NO DATA;Face to Face;E;2025;Winter;2;W/10:10-11:25,F/10:10-11:25
心理学特別研究 II;NAOI, Nozomi/MIYAKAWA, Erika/NISHIMURA, Kaoru;5/M,6/M;QEPS503;NO DATA;Face to Face;J;2025;Winter;1;M/15:25-18:05
社会・情動発達;SUDO, Mioko;5/W,6/W;QEPS513;NO DATA;Face to Face;E;2025;Winter;2;W/15:25-18:05
心理学特別研究 IV;CHAN, Christian/SUDO, Mioko;5/M,6/M;QEPS602;NO DATA;NO DATA;E;2025;Winter;1;M/15:25-18:05
言語習得論;QUAY, Suzanne;*4/W,*4/F;QELE506;NO DATA;Face to Face;E;2025;Winter;3;W/13:20-15:15,F/13:20-15:15
言語教育特別研究;SHIROZA, Saran;3/TU,2/TH,3/TH;QELE510;NO DATA;Face to Face;J;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
日本語教育研究;HANDA, Atsuko;3/W,3/F;QELE511;NO DATA;Face to Face;J;2025;Winter;2;W/11:35-12:50,F/11:35-12:50
比較言語文化論;MATSUSHITA, Tatsuhiko;5/F,6/F;QELE514;NO DATA;Face to Face;J;2025;Winter;2;F/15:25-18:05
専門研究 III;STAFF;8/TU,8/W;QEMR603;NO DATA;NO DATA;NO DATA;2025;Winter;2;TU/19:40-20:55,W/19:40-20:55
上級計量経済学;INOUE, Tomoo;5/M,6/M;QPFD401;NO DATA;Face to Face;E;2025;Winter;2;M/15:25-18:05
メディアと権力;TSE, Yu-Kei;5/M,6/M;QPFD408;NO DATA;Face to Face;E;2025;Winter;2;M/15:25-18:05
ミクロ経済学;MARSZALEC, Daniel Janusz;4/W,4/F;QPFD412;NO DATA;Face to Face;E;2025;Winter;2;W/14:00-15:15,F/14:00-15:15
公共政策論;ONO, Keiko;2/TH,3/TH;QPFD419;NO DATA;Face to Face;E;2025;Winter;2;TH/10:10-12:50
開発・紛争・平和構築;SHANI, Giorgiandrea;5/M,6/M;QPFD436;NO DATA;Face to Face;E;2025;Winter;2;M/15:25-18:05
中国外交：歴史から実践;NAGY, Stephen R.;1/TU,2/TU;QPPI513;NO DATA;Face to Face;E;2025;Winter;2;TU/08:45-11:25
法と平和;MATSUDA, Hiromichi;4/W,4/F;QPPI515;NO DATA;Face to Face;E;2025;Winter;2;W/14:00-15:15,F/14:00-15:15
国際機構と平和;HASHIMOTO, Naoko;5/F,6/F;QPPI516;NO DATA;Face to Face;E;2025;Winter;2;F/15:25-18:05
国連と持続可能な開発;MORITA, Hiroko;2/TH,3/TH;QPPI523;NO DATA;Face to Face;E;2025;Winter;2;TH/10:10-12:50
国際インターンシップ;STAFF;NO DATA;QPPI524;NO DATA;Face to Face;E;2025;Winter;2;NO DATA
多国間外交;SALTON, Herman;1/TU,2/TU;QPPI530;NO DATA;Face to Face;E;2025;Winter;2;TU/08:45-11:25
政治制度論;PORTEUX, J. Nathaniel;5/W,6/W;QPPI605;NO DATA;NO DATA;E;2025;Winter;2;W/15:25-18:05
社会文化分析特講 I;YAMAGUCHI, Tomiko;*5/M,*5/TH;QPSC504;NO DATA;Face to Face;E;2025;Winter;3;M/15:25-17:20,TH/15:25-17:20
社会言語学;FUJITA-ROUND, Sachiyo;4/M,5/M;QPML506;NO DATA;Face to Face;E;2025;Winter;2;M/14:00-16:40
討議理論;AONUMA, Satoru;4/TH,5/TH;QPML510;NO DATA;Face to Face;J;2025;Winter;2;TH/14:00-16:40
企業財務会計論 II;YAMANE, Satoka;3/W,3/F;QPPE523;NO DATA;Face to Face;E;2025;Winter;2;W/11:35-12:50,F/11:35-12:50
グローバル・イシュー;SALTON, Herman;NO DATA;QPPS501;NO DATA;Face to Face;E;2025;Winter;2;NO DATA
専門研究 III;STAFF;8/TU,8/W;QPMR603;NO DATA;NO DATA;NO DATA;2025;Winter;2;TU/19:40-20:55,W/19:40-20:55
東洋の文学 I;SONOYAMA, Senri;2/W,3/W;QCFD411;NO DATA;Face to Face;J;2025;Winter;2;W/10:10-12:50
日本史の諸問題 II;BORLAND, Janet Lorraine;6/M,7/M;QCJC513;NO DATA;Face to Face;E;2025;Winter;2;M/16:50-19:30
比較文化研究論　II;YAMANA, Junko;4/M,5/M;QCAC514;NO DATA;Face to Face;J;2025;Winter;2;M/14:00-16:40
比較文化研究論　IV;RAVENSCROFT, Claire;2/TH,3/TH;QCAC516;NO DATA;Face to Face;E;2025;Winter;2;TH/10:10-12:50
専門研究 III;STAFF;8/TU,8/W;QCMR603;NO DATA;NO DATA;NO DATA;2025;Winter;2;TU/19:40-20:55,W/19:40-20:55
超学域文化論 I;YAKIYAMA, Mariko;6/W,7/W;QCTS501;NO DATA;Face to Face;J;2025;Winter;2;W/16:50-19:30
ジェンダーと文学;MURAI, Mayako;5/TU,6/TU;QCTS507;NO DATA;Face to Face;J;2025;Winter;2;TU/15:25-18:05
西洋宗教理論の諸相;RO, Johannes Unsok;5/F,6/F;QCTS512;NO DATA;Face to Face;J;2025;Winter;2;F/15:25-18:05
先端科学研究;ISHIBASHI, Keisuke;8/F;QNFD401;NO DATA;Face to Face;J;2025;Winter;2;F/19:40-20:55
科学教育論;KOSE, Hiroyuki;4/TH,5/TH;QNFD404;NO DATA;Face to Face;E;2025;Winter;2;TH/14:00-16:40
計算機科学特論;TANAKA, Hiroki;2/M,3/M;QNMC503;NO DATA;Face to Face;E;2025;Winter;2;M/10:10-12:50
数学特論;HARA, Wahei;4/M,5/M;QNMC507;NO DATA;Face to Face;E;2025;Winter;2;M/14:00-16:40
データサイエンスとファイナンス;KITANO, Hiroaki/TAJIRI, Takao;NO DATA;QNMC509;NO DATA;Face to Face;J;2025;Winter;2;NO DATA
量子情報科学;YAMAZAKI, Rekishu/ISHIBASHI, Keisuke/KABURAGI, Takashi;2/TU,3/TU;QNMS502;NO DATA;Face to Face;J;2025;Winter;2;TU/10:10-12:50
高分子化学;KOE, Julian R.;2/TU,2/TH;QNMS504;NO DATA;Face to Face;E;2025;Winter;2;TU/10:10-11:25,TH/10:10-11:25
物理化学;CHUN, Wang Jae;2/W,3/W;QNMS509;NO DATA;Face to Face;E;2025;Winter;2;W/10:10-12:50
物性物理学;HIRASHIMA, Dai;5/F,6/F;QNMS512;NO DATA;Face to Face;E;2025;Winter;2;F/15:25-18:05
環境疾患のメカニズム;GOURAUD, Sabine Sandra Stephanie;4/SA,5/SA;QNLS504;NO DATA;Face to Face;E;2025;Winter;2;SA/14:00-16:40
実験科学の方法論;WANG, Mu-Yun;2/SA,3/SA;QNLS505;NO DATA;Face to Face;E;2025;Winter;2;SA/10:10-12:50
専門研究 III;STAFF;8/TU,8/W;QNMR603;NO DATA;NO DATA;E;2025;Winter;2;TU/19:40-20:55,W/19:40-20:55
研究指導;STAFF;NO DATA;QARG888;NO DATA;NO DATA;NO DATA;2025;Winter;0;NO DATA
研究者のための技法 I - アカデミック・プレゼンテーション;DAWSON, Walter P./MONTGOMERY, Heather A./RO, Johannes Unsok/ISHIBASHI, Keisuke/ISHIO, Yoshito;8/M;QADT601;NO DATA;NO DATA;E;2025;Winter;2;M/19:40-20:55
博士論文;STAFF;NO DATA;QADT999;NO DATA;NO DATA;NO DATA;2025;Winter;0;NO DATA
特別専門研究 III;STAFF;6/SA,7/SA;QADR603;NO DATA;NO DATA;NO DATA;2025;Winter;2;SA/16:50-19:30
